,date,type_objet,nombre_objets_perdus
1767,2018-02-09 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",192
1768,2018-02-09 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",28
1769,2018-02-09 00:00:00+00:00,"Vêtements, chaussures",232
1770,2018-02-16 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",284
1771,2018-02-16 00:00:00+00:00,"Articles d'enfants, de puériculture",17
1772,2018-02-16 00:00:00+00:00,"Articles de sport, loisirs, camping",18
1773,2018-02-16 00:00:00+00:00,Articles médicaux,8
1774,2018-02-16 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",576
1775,2018-02-16 00:00:00+00:00,"Bijoux, montres",27
1776,2018-02-16 00:00:00+00:00,"Clés, porte-clés, badge magnétique",68
1777,2018-02-16 00:00:00+00:00,Divers,22
1778,2018-02-16 00:00:00+00:00,Instruments de musique,2
1779,2018-02-16 00:00:00+00:00,"Livres, articles de papéterie",38
1780,2018-02-16 00:00:00+00:00,Optique,75
1781,2018-02-16 00:00:00+00:00,Parapluies,22
1782,2018-02-16 00:00:00+00:00,Pièces d'identités et papiers personnels,145
1783,2018-02-16 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",236
1784,2018-02-16 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",24
1785,2018-02-16 00:00:00+00:00,"Vêtements, chaussures",237
1786,2018-02-23 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",284
1787,2018-02-23 00:00:00+00:00,"Articles d'enfants, de puériculture",29
1788,2018-02-23 00:00:00+00:00,"Articles de sport, loisirs, camping",23
1789,2018-02-23 00:00:00+00:00,Articles médicaux,13
1790,2018-02-23 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",579
1791,2018-02-23 00:00:00+00:00,"Bijoux, montres",23
1792,2018-02-23 00:00:00+00:00,"Clés, porte-clés, badge magnétique",88
1793,2018-02-23 00:00:00+00:00,Divers,31
1794,2018-02-23 00:00:00+00:00,Instruments de musique,2
1795,2018-02-23 00:00:00+00:00,"Livres, articles de papéterie",39
1796,2018-02-23 00:00:00+00:00,Optique,92
1797,2018-02-23 00:00:00+00:00,Parapluies,18
1798,2018-02-23 00:00:00+00:00,Pièces d'identités et papiers personnels,166
1799,2018-02-23 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",208
1800,2018-02-23 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",25
1801,2018-02-23 00:00:00+00:00,"Vêtements, chaussures",231
1802,2018-03-02 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",272
1803,2018-03-02 00:00:00+00:00,"Articles d'enfants, de puériculture",20
1804,2018-03-02 00:00:00+00:00,"Articles de sport, loisirs, camping",13
1805,2018-03-02 00:00:00+00:00,Articles médicaux,8
1806,2018-03-02 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",642
1807,2018-03-02 00:00:00+00:00,"Bijoux, montres",13
1808,2018-03-02 00:00:00+00:00,"Clés, porte-clés, badge magnétique",63
1809,2018-03-02 00:00:00+00:00,Divers,28
1810,2018-03-02 00:00:00+00:00,Instruments de musique,4
1811,2018-03-02 00:00:00+00:00,"Livres, articles de papéterie",37
1812,2018-03-02 00:00:00+00:00,Optique,70
1813,2018-03-02 00:00:00+00:00,Parapluies,7
1814,2018-03-02 00:00:00+00:00,Pièces d'identités et papiers personnels,156
1815,2018-03-02 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",214
1816,2018-03-02 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",22
1817,2018-03-02 00:00:00+00:00,"Vêtements, chaussures",217
1818,2018-03-09 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",254
1819,2018-03-09 00:00:00+00:00,"Articles d'enfants, de puériculture",28
1820,2018-03-09 00:00:00+00:00,"Articles de sport, loisirs, camping",22
1821,2018-03-09 00:00:00+00:00,Articles médicaux,9
1822,2018-03-09 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",572
1823,2018-03-09 00:00:00+00:00,"Bijoux, montres",12
1824,2018-03-09 00:00:00+00:00,"Clés, porte-clés, badge magnétique",82
1825,2018-03-09 00:00:00+00:00,Divers,26
1826,2018-03-09 00:00:00+00:00,Instruments de musique,4
1827,2018-03-09 00:00:00+00:00,"Livres, articles de papéterie",35
1828,2018-03-09 00:00:00+00:00,Optique,76
1829,2018-03-09 00:00:00+00:00,Parapluies,26
1830,2018-03-09 00:00:00+00:00,Pièces d'identités et papiers personnels,154
1831,2018-03-09 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",239
1832,2018-03-09 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",22
1833,2018-03-09 00:00:00+00:00,"Vêtements, chaussures",234
1834,2018-03-16 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",252
1835,2018-03-16 00:00:00+00:00,"Articles d'enfants, de puériculture",18
1836,2018-03-16 00:00:00+00:00,"Articles de sport, loisirs, camping",18
1837,2018-03-16 00:00:00+00:00,Articles médicaux,15
1838,2018-03-16 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",587
1839,2018-03-16 00:00:00+00:00,"Bijoux, montres",17
1840,2018-03-16 00:00:00+00:00,"Clés, porte-clés, badge magnétique",66
1841,2018-03-16 00:00:00+00:00,Divers,32
1842,2018-03-16 00:00:00+00:00,Instruments de musique,1
1843,2018-03-16 00:00:00+00:00,"Livres, articles de papéterie",36
1844,2018-03-16 00:00:00+00:00,Optique,101
1845,2018-03-16 00:00:00+00:00,Parapluies,26
1846,2018-03-16 00:00:00+00:00,Pièces d'identités et papiers personnels,139
1847,2018-03-16 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",189
1848,2018-03-16 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",20
1849,2018-03-16 00:00:00+00:00,"Vêtements, chaussures",219
1850,2018-03-23 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",211
1851,2018-03-23 00:00:00+00:00,"Articles d'enfants, de puériculture",10
1852,2018-03-23 00:00:00+00:00,"Articles de sport, loisirs, camping",9
1853,2018-03-23 00:00:00+00:00,Articles médicaux,12
1854,2018-03-23 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",540
1855,2018-03-23 00:00:00+00:00,"Bijoux, montres",12
1856,2018-03-23 00:00:00+00:00,"Clés, porte-clés, badge magnétique",85
1857,2018-03-23 00:00:00+00:00,Divers,25
1858,2018-03-23 00:00:00+00:00,Instruments de musique,5
1859,2018-03-23 00:00:00+00:00,"Livres, articles de papéterie",24
1860,2018-03-23 00:00:00+00:00,Optique,66
1861,2018-03-23 00:00:00+00:00,Parapluies,17
1862,2018-03-23 00:00:00+00:00,Pièces d'identités et papiers personnels,115
1863,2018-03-23 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",176
1864,2018-03-23 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",24
1865,2018-03-23 00:00:00+00:00,"Vêtements, chaussures",155
1866,2018-03-30 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",251
1867,2018-03-30 00:00:00+00:00,"Articles d'enfants, de puériculture",17
1868,2018-03-30 00:00:00+00:00,"Articles de sport, loisirs, camping",14
1869,2018-03-30 00:00:00+00:00,Articles médicaux,6
1870,2018-03-30 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",621
1871,2018-03-30 00:00:00+00:00,"Bijoux, montres",12
1872,2018-03-30 00:00:00+00:00,"Clés, porte-clés, badge magnétique",93
1873,2018-03-30 00:00:00+00:00,Divers,38
1874,2018-03-30 00:00:00+00:00,Instruments de musique,4
1875,2018-03-30 00:00:00+00:00,"Livres, articles de papéterie",45
1876,2018-03-30 00:00:00+00:00,Optique,89
1877,2018-03-30 00:00:00+00:00,Parapluies,26
1878,2018-03-30 00:00:00+00:00,Pièces d'identités et papiers personnels,133
1879,2018-03-30 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",209
1880,2018-03-30 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",29
1881,2018-03-30 00:00:00+00:00,"Vêtements, chaussures",184
1882,2018-04-06 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",188
1883,2018-04-06 00:00:00+00:00,"Articles d'enfants, de puériculture",12
1884,2018-04-06 00:00:00+00:00,"Articles de sport, loisirs, camping",10
1885,2018-04-06 00:00:00+00:00,Articles médicaux,10
1886,2018-04-06 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",468
1887,2018-04-06 00:00:00+00:00,"Bijoux, montres",14
1888,2018-04-06 00:00:00+00:00,"Clés, porte-clés, badge magnétique",53
1889,2018-04-06 00:00:00+00:00,Divers,21
1890,2018-04-06 00:00:00+00:00,Instruments de musique,5
1891,2018-04-06 00:00:00+00:00,"Livres, articles de papéterie",38
1892,2018-04-06 00:00:00+00:00,Optique,68
1893,2018-04-06 00:00:00+00:00,Parapluies,25
1894,2018-04-06 00:00:00+00:00,Pièces d'identités et papiers personnels,105
1895,2018-04-06 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",142
1896,2018-04-06 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",18
1897,2018-04-06 00:00:00+00:00,"Vêtements, chaussures",171
1898,2018-04-13 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",167
1899,2018-04-13 00:00:00+00:00,"Articles d'enfants, de puériculture",13
1900,2018-04-13 00:00:00+00:00,"Articles de sport, loisirs, camping",5
1901,2018-04-13 00:00:00+00:00,Articles médicaux,5
1902,2018-04-13 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",419
1903,2018-04-13 00:00:00+00:00,"Bijoux, montres",12
1904,2018-04-13 00:00:00+00:00,"Clés, porte-clés, badge magnétique",43
1905,2018-04-13 00:00:00+00:00,Divers,18
1906,2018-04-13 00:00:00+00:00,Instruments de musique,3
1907,2018-04-13 00:00:00+00:00,"Livres, articles de papéterie",26
1908,2018-04-13 00:00:00+00:00,Optique,51
1909,2018-04-13 00:00:00+00:00,Parapluies,18
1910,2018-04-13 00:00:00+00:00,Pièces d'identités et papiers personnels,109
1911,2018-04-13 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",145
1912,2018-04-13 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",14
1913,2018-04-13 00:00:00+00:00,"Vêtements, chaussures",139
1914,2018-04-20 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",217
1915,2018-04-20 00:00:00+00:00,"Articles d'enfants, de puériculture",8
1916,2018-04-20 00:00:00+00:00,"Articles de sport, loisirs, camping",10
1917,2018-04-20 00:00:00+00:00,Articles médicaux,8
1918,2018-04-20 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",397
1919,2018-04-20 00:00:00+00:00,"Bijoux, montres",13
1920,2018-04-20 00:00:00+00:00,"Clés, porte-clés, badge magnétique",45
1921,2018-04-20 00:00:00+00:00,Divers,19
1922,2018-04-20 00:00:00+00:00,Instruments de musique,4
1923,2018-04-20 00:00:00+00:00,"Livres, articles de papéterie",29
1924,2018-04-20 00:00:00+00:00,Optique,68
1925,2018-04-20 00:00:00+00:00,Parapluies,6
1926,2018-04-20 00:00:00+00:00,Pièces d'identités et papiers personnels,107
1927,2018-04-20 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",175
1928,2018-04-20 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",21
1929,2018-04-20 00:00:00+00:00,"Vêtements, chaussures",174
1930,2018-04-27 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",196
1931,2018-04-27 00:00:00+00:00,"Articles d'enfants, de puériculture",18
1932,2018-04-27 00:00:00+00:00,"Articles de sport, loisirs, camping",16
1933,2018-04-27 00:00:00+00:00,Articles médicaux,7
1934,2018-04-27 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",450
1935,2018-04-27 00:00:00+00:00,"Bijoux, montres",12
1936,2018-04-27 00:00:00+00:00,"Clés, porte-clés, badge magnétique",65
1937,2018-04-27 00:00:00+00:00,Divers,22
1938,2018-04-27 00:00:00+00:00,Instruments de musique,3
1939,2018-04-27 00:00:00+00:00,"Livres, articles de papéterie",25
1940,2018-04-27 00:00:00+00:00,Optique,91
1941,2018-04-27 00:00:00+00:00,Parapluies,7
1942,2018-04-27 00:00:00+00:00,Pièces d'identités et papiers personnels,121
1943,2018-04-27 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",193
1944,2018-04-27 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",23
1945,2018-04-27 00:00:00+00:00,"Vêtements, chaussures",228
1946,2018-05-04 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",155
1947,2018-05-04 00:00:00+00:00,"Articles d'enfants, de puériculture",19
1948,2018-05-04 00:00:00+00:00,"Articles de sport, loisirs, camping",11
1949,2018-05-04 00:00:00+00:00,Articles médicaux,4
1950,2018-05-04 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",357
1951,2018-05-04 00:00:00+00:00,"Bijoux, montres",8
1952,2018-05-04 00:00:00+00:00,"Clés, porte-clés, badge magnétique",29
1953,2018-05-04 00:00:00+00:00,Divers,19
1954,2018-05-04 00:00:00+00:00,Instruments de musique,3
1955,2018-05-04 00:00:00+00:00,"Livres, articles de papéterie",22
1956,2018-05-04 00:00:00+00:00,Optique,65
1957,2018-05-04 00:00:00+00:00,Parapluies,14
1958,2018-05-04 00:00:00+00:00,Pièces d'identités et papiers personnels,116
1959,2018-05-04 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",148
1960,2018-05-04 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",21
1961,2018-05-04 00:00:00+00:00,"Vêtements, chaussures",154
1962,2018-05-11 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",166
1963,2018-05-11 00:00:00+00:00,"Articles d'enfants, de puériculture",22
1964,2018-05-11 00:00:00+00:00,"Articles de sport, loisirs, camping",17
1965,2018-05-11 00:00:00+00:00,Articles médicaux,4
1966,2018-05-11 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",340
1967,2018-05-11 00:00:00+00:00,"Bijoux, montres",15
1968,2018-05-11 00:00:00+00:00,"Clés, porte-clés, badge magnétique",56
1969,2018-05-11 00:00:00+00:00,Divers,16
1970,2018-05-11 00:00:00+00:00,Instruments de musique,2
1971,2018-05-11 00:00:00+00:00,"Livres, articles de papéterie",19
1972,2018-05-11 00:00:00+00:00,Optique,80
1973,2018-05-11 00:00:00+00:00,Parapluies,5
1974,2018-05-11 00:00:00+00:00,Pièces d'identités et papiers personnels,89
1975,2018-05-11 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",132
1976,2018-05-11 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",19
1977,2018-05-11 00:00:00+00:00,"Vêtements, chaussures",216
1978,2018-05-18 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",188
1979,2018-05-18 00:00:00+00:00,"Articles d'enfants, de puériculture",17
1980,2018-05-18 00:00:00+00:00,"Articles de sport, loisirs, camping",11
1981,2018-05-18 00:00:00+00:00,Articles médicaux,4
1982,2018-05-18 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",433
1983,2018-05-18 00:00:00+00:00,"Bijoux, montres",16
1984,2018-05-18 00:00:00+00:00,"Clés, porte-clés, badge magnétique",74
1985,2018-05-18 00:00:00+00:00,Divers,21
1986,2018-05-18 00:00:00+00:00,Instruments de musique,4
1987,2018-05-18 00:00:00+00:00,"Livres, articles de papéterie",20
1988,2018-05-18 00:00:00+00:00,Optique,82
1989,2018-05-18 00:00:00+00:00,Parapluies,15
1990,2018-05-18 00:00:00+00:00,Pièces d'identités et papiers personnels,118
1991,2018-05-18 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",179
1992,2018-05-18 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",17
1993,2018-05-18 00:00:00+00:00,"Vêtements, chaussures",197
1994,2018-05-25 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",193
1995,2018-05-25 00:00:00+00:00,"Articles d'enfants, de puériculture",8
1996,2018-05-25 00:00:00+00:00,"Articles de sport, loisirs, camping",14
1997,2018-05-25 00:00:00+00:00,Articles médicaux,4
1998,2018-05-25 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",361
1999,2018-05-25 00:00:00+00:00,"Bijoux, montres",9
2000,2018-05-25 00:00:00+00:00,"Clés, porte-clés, badge magnétique",76
2001,2018-05-25 00:00:00+00:00,Divers,20
2002,2018-05-25 00:00:00+00:00,Instruments de musique,6
2003,2018-05-25 00:00:00+00:00,"Livres, articles de papéterie",22
2004,2018-05-25 00:00:00+00:00,Optique,89
2005,2018-05-25 00:00:00+00:00,Parapluies,5
2006,2018-05-25 00:00:00+00:00,Pièces d'identités et papiers personnels,113
2007,2018-05-25 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",166
2008,2018-05-25 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",15
2009,2018-05-25 00:00:00+00:00,"Vêtements, chaussures",221
2010,2018-06-01 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",226
2011,2018-06-01 00:00:00+00:00,"Articles d'enfants, de puériculture",19
2012,2018-06-01 00:00:00+00:00,"Articles de sport, loisirs, camping",18
2013,2018-06-01 00:00:00+00:00,Articles médicaux,12
2014,2018-06-01 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",433
2015,2018-06-01 00:00:00+00:00,"Bijoux, montres",9
2016,2018-06-01 00:00:00+00:00,"Clés, porte-clés, badge magnétique",67
2017,2018-06-01 00:00:00+00:00,Divers,31
2018,2018-06-01 00:00:00+00:00,Instruments de musique,2
2019,2018-06-01 00:00:00+00:00,"Livres, articles de papéterie",38
2020,2018-06-01 00:00:00+00:00,Optique,103
2021,2018-06-01 00:00:00+00:00,Parapluies,18
2022,2018-06-01 00:00:00+00:00,Pièces d'identités et papiers personnels,120
2023,2018-06-01 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",185
2024,2018-06-01 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",33
2025,2018-06-01 00:00:00+00:00,"Vêtements, chaussures",275
2026,2018-06-08 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",227
2027,2018-06-08 00:00:00+00:00,"Articles d'enfants, de puériculture",13
2028,2018-06-08 00:00:00+00:00,"Articles de sport, loisirs, camping",15
2029,2018-06-08 00:00:00+00:00,Articles médicaux,8
2030,2018-06-08 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",400
2031,2018-06-08 00:00:00+00:00,"Bijoux, montres",17
2032,2018-06-08 00:00:00+00:00,"Clés, porte-clés, badge magnétique",84
2033,2018-06-08 00:00:00+00:00,Divers,27
2034,2018-06-08 00:00:00+00:00,Instruments de musique,3
2035,2018-06-08 00:00:00+00:00,"Livres, articles de papéterie",45
2036,2018-06-08 00:00:00+00:00,Optique,69
2037,2018-06-08 00:00:00+00:00,Parapluies,33
2038,2018-06-08 00:00:00+00:00,Pièces d'identités et papiers personnels,104
2039,2018-06-08 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",212
2040,2018-06-08 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",30
2041,2018-06-08 00:00:00+00:00,"Vêtements, chaussures",253
2042,2018-06-15 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",254
2043,2018-06-15 00:00:00+00:00,"Articles d'enfants, de puériculture",17
2044,2018-06-15 00:00:00+00:00,"Articles de sport, loisirs, camping",17
2045,2018-06-15 00:00:00+00:00,Articles médicaux,11
2046,2018-06-15 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",423
2047,2018-06-15 00:00:00+00:00,"Bijoux, montres",12
2048,2018-06-15 00:00:00+00:00,"Clés, porte-clés, badge magnétique",64
2049,2018-06-15 00:00:00+00:00,Divers,34
2050,2018-06-15 00:00:00+00:00,Instruments de musique,7
2051,2018-06-15 00:00:00+00:00,"Livres, articles de papéterie",39
2052,2018-06-15 00:00:00+00:00,Optique,82
2053,2018-06-15 00:00:00+00:00,Parapluies,34
2054,2018-06-15 00:00:00+00:00,Pièces d'identités et papiers personnels,133
2055,2018-06-15 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",176
2056,2018-06-15 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",23
2057,2018-06-15 00:00:00+00:00,"Vêtements, chaussures",269
2058,2018-06-22 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",241
2059,2018-06-22 00:00:00+00:00,"Articles d'enfants, de puériculture",14
2060,2018-06-22 00:00:00+00:00,"Articles de sport, loisirs, camping",15
2061,2018-06-22 00:00:00+00:00,Articles médicaux,8
2062,2018-06-22 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",483
2063,2018-06-22 00:00:00+00:00,"Bijoux, montres",14
2064,2018-06-22 00:00:00+00:00,"Clés, porte-clés, badge magnétique",76
2065,2018-06-22 00:00:00+00:00,Divers,23
2066,2018-06-22 00:00:00+00:00,"Livres, articles de papéterie",47
