,date,code_departement,type_objet,nombre d'objets perdus par type,nombre_voyageurs
3177,2018,92,"Porte-monnaie / portefeuille, argent, titres",2,151964959
3178,2018,95,"Appareils électroniques, informatiques, appareils photo",108,224038445
3179,2018,95,"Articles d'enfants, de puériculture",11,224038445
3180,2018,95,"Articles de sport, loisirs, camping",9,224038445
3181,2018,95,Articles médicaux,1,224038445
3182,2018,95,"Bagagerie: sacs, valises, cartables",404,224038445
3183,2018,95,"Bijoux, montres",2,224038445
3184,2018,95,"Clés, porte-clés, badge magnétique",16,224038445
3185,2018,95,Divers,22,224038445
3186,2018,95,Instruments de musique,1,224038445
3187,2018,95,"Livres, articles de papéterie",2,224038445
3188,2018,95,Optique,14,224038445
3189,2018,95,Pièces d'identités et papiers personnels,107,224038445
3190,2018,95,"Porte-monnaie / portefeuille, argent, titres",118,224038445
3191,2018,95,"Vélos, trottinettes, accessoires 2 roues",3,224038445
3192,2018,95,"Vêtements, chaussures",39,224038445
3193,2019,01,"Appareils électroniques, informatiques, appareils photo",60,8649911
3194,2019,01,"Articles de sport, loisirs, camping",4,8649911
3195,2019,01,"Bagagerie: sacs, valises, cartables",97,8649911
3196,2019,01,"Bijoux, montres",2,8649911
3197,2019,01,"Clés, porte-clés, badge magnétique",4,8649911
3198,2019,01,Instruments de musique,3,8649911
3199,2019,01,"Livres, articles de papéterie",2,8649911
3200,2019,01,Pièces d'identités et papiers personnels,3,8649911
3201,2019,01,"Porte-monnaie / portefeuille, argent, titres",23,8649911
3202,2019,01,"Vélos, trottinettes, accessoires 2 roues",18,8649911
3203,2019,01,"Vêtements, chaussures",4,8649911
3204,2019,02,"Appareils électroniques, informatiques, appareils photo",31,6901382
3205,2019,02,"Articles de sport, loisirs, camping",1,6901382
3206,2019,02,"Bagagerie: sacs, valises, cartables",41,6901382
3207,2019,02,"Bijoux, montres",1,6901382
3208,2019,02,"Clés, porte-clés, badge magnétique",1,6901382
3209,2019,02,"Livres, articles de papéterie",1,6901382
3210,2019,02,Pièces d'identités et papiers personnels,1,6901382
3211,2019,02,"Porte-monnaie / portefeuille, argent, titres",17,6901382
3212,2019,02,"Vélos, trottinettes, accessoires 2 roues",1,6901382
3213,2019,02,"Vêtements, chaussures",2,6901382
3214,2019,03,"Appareils électroniques, informatiques, appareils photo",14,2869989
3215,2019,03,"Bagagerie: sacs, valises, cartables",12,2869989
3216,2019,03,"Clés, porte-clés, badge magnétique",8,2869989
3217,2019,03,Optique,5,2869989
3218,2019,03,Pièces d'identités et papiers personnels,10,2869989
3219,2019,03,"Porte-monnaie / portefeuille, argent, titres",2,2869989
3220,2019,03,"Vélos, trottinettes, accessoires 2 roues",1,2869989
3221,2019,03,"Vêtements, chaussures",2,2869989
3222,2019,05,"Appareils électroniques, informatiques, appareils photo",5,823679
3223,2019,05,Articles médicaux,1,823679
3224,2019,05,"Bagagerie: sacs, valises, cartables",13,823679
3225,2019,05,Pièces d'identités et papiers personnels,1,823679
3226,2019,05,"Porte-monnaie / portefeuille, argent, titres",3,823679
3227,2019,05,"Vêtements, chaussures",3,823679
3228,2019,06,"Appareils électroniques, informatiques, appareils photo",242,30318579
3229,2019,06,"Articles d'enfants, de puériculture",26,30318579
3230,2019,06,"Articles de sport, loisirs, camping",9,30318579
3231,2019,06,Articles médicaux,13,30318579
3232,2019,06,"Bagagerie: sacs, valises, cartables",769,30318579
3233,2019,06,"Bijoux, montres",2,30318579
3234,2019,06,"Clés, porte-clés, badge magnétique",7,30318579
3235,2019,06,Divers,33,30318579
3236,2019,06,Instruments de musique,9,30318579
3237,2019,06,"Livres, articles de papéterie",2,30318579
3238,2019,06,Optique,6,30318579
3239,2019,06,Parapluies,1,30318579
3240,2019,06,Pièces d'identités et papiers personnels,37,30318579
3241,2019,06,"Porte-monnaie / portefeuille, argent, titres",312,30318579
3242,2019,06,"Vélos, trottinettes, accessoires 2 roues",21,30318579
3243,2019,06,"Vêtements, chaussures",127,30318579
3244,2019,08,"Appareils électroniques, informatiques, appareils photo",10,2535092
3245,2019,08,"Articles d'enfants, de puériculture",1,2535092
3246,2019,08,"Articles de sport, loisirs, camping",1,2535092
3247,2019,08,"Bagagerie: sacs, valises, cartables",2,2535092
3248,2019,08,"Bijoux, montres",1,2535092
3249,2019,08,"Clés, porte-clés, badge magnétique",2,2535092
3250,2019,08,Instruments de musique,1,2535092
3251,2019,08,Optique,1,2535092
3252,2019,08,"Porte-monnaie / portefeuille, argent, titres",4,2535092
3253,2019,11,"Appareils électroniques, informatiques, appareils photo",51,2639870
3254,2019,11,"Articles d'enfants, de puériculture",1,2639870
3255,2019,11,"Articles de sport, loisirs, camping",2,2639870
3256,2019,11,"Bagagerie: sacs, valises, cartables",137,2639870
3257,2019,11,"Clés, porte-clés, badge magnétique",1,2639870
3258,2019,11,Divers,2,2639870
3259,2019,11,Instruments de musique,4,2639870
3260,2019,11,Optique,3,2639870
3261,2019,11,Pièces d'identités et papiers personnels,9,2639870
3262,2019,11,"Porte-monnaie / portefeuille, argent, titres",30,2639870
3263,2019,11,"Vélos, trottinettes, accessoires 2 roues",4,2639870
3264,2019,11,"Vêtements, chaussures",12,2639870
3265,2019,13,"Appareils électroniques, informatiques, appareils photo",542,25404441
3266,2019,13,"Articles d'enfants, de puériculture",34,25404441
3267,2019,13,"Articles de sport, loisirs, camping",13,25404441
3268,2019,13,Articles médicaux,14,25404441
3269,2019,13,"Bagagerie: sacs, valises, cartables",1404,25404441
3270,2019,13,"Bijoux, montres",19,25404441
3271,2019,13,"Clés, porte-clés, badge magnétique",161,25404441
3272,2019,13,Divers,42,25404441
3273,2019,13,Instruments de musique,9,25404441
3274,2019,13,"Livres, articles de papéterie",55,25404441
3275,2019,13,Optique,159,25404441
3276,2019,13,Parapluies,5,25404441
3277,2019,13,Pièces d'identités et papiers personnels,283,25404441
3278,2019,13,"Porte-monnaie / portefeuille, argent, titres",436,25404441
3279,2019,13,"Vélos, trottinettes, accessoires 2 roues",23,25404441
3280,2019,13,"Vêtements, chaussures",252,25404441
3281,2019,14,"Appareils électroniques, informatiques, appareils photo",124,6654280
3282,2019,14,"Articles d'enfants, de puériculture",7,6654280
3283,2019,14,"Articles de sport, loisirs, camping",14,6654280
3284,2019,14,Articles médicaux,1,6654280
3285,2019,14,"Bagagerie: sacs, valises, cartables",181,6654280
3286,2019,14,"Bijoux, montres",4,6654280
3287,2019,14,"Clés, porte-clés, badge magnétique",19,6654280
3288,2019,14,Divers,18,6654280
3289,2019,14,Instruments de musique,4,6654280
3290,2019,14,"Livres, articles de papéterie",9,6654280
3291,2019,14,Optique,41,6654280
3292,2019,14,Parapluies,1,6654280
3293,2019,14,Pièces d'identités et papiers personnels,55,6654280
3294,2019,14,"Porte-monnaie / portefeuille, argent, titres",54,6654280
3295,2019,14,"Vélos, trottinettes, accessoires 2 roues",19,6654280
3296,2019,14,"Vêtements, chaussures",99,6654280
3297,2019,16,"Appareils électroniques, informatiques, appareils photo",42,2227745
3298,2019,16,"Articles d'enfants, de puériculture",1,2227745
3299,2019,16,"Articles de sport, loisirs, camping",1,2227745
3300,2019,16,"Bagagerie: sacs, valises, cartables",55,2227745
3301,2019,16,"Bijoux, montres",1,2227745
3302,2019,16,"Clés, porte-clés, badge magnétique",2,2227745
3303,2019,16,Divers,9,2227745
3304,2019,16,Instruments de musique,1,2227745
3305,2019,16,"Livres, articles de papéterie",1,2227745
3306,2019,16,Optique,7,2227745
3307,2019,16,Pièces d'identités et papiers personnels,2,2227745
3308,2019,16,"Porte-monnaie / portefeuille, argent, titres",9,2227745
3309,2019,16,"Vélos, trottinettes, accessoires 2 roues",2,2227745
3310,2019,16,"Vêtements, chaussures",15,2227745
3311,2019,17,"Appareils électroniques, informatiques, appareils photo",186,4457294
3312,2019,17,"Articles d'enfants, de puériculture",17,4457294
3313,2019,17,"Articles de sport, loisirs, camping",22,4457294
3314,2019,17,Articles médicaux,9,4457294
3315,2019,17,"Bagagerie: sacs, valises, cartables",284,4457294
3316,2019,17,"Bijoux, montres",7,4457294
3317,2019,17,"Clés, porte-clés, badge magnétique",38,4457294
3318,2019,17,Divers,54,4457294
3319,2019,17,"Livres, articles de papéterie",40,4457294
3320,2019,17,Optique,128,4457294
3321,2019,17,Parapluies,9,4457294
3322,2019,17,Pièces d'identités et papiers personnels,4,4457294
3323,2019,17,"Porte-monnaie / portefeuille, argent, titres",54,4457294
3324,2019,17,"Vélos, trottinettes, accessoires 2 roues",30,4457294
3325,2019,17,"Vêtements, chaussures",441,4457294
3326,2019,18,"Appareils électroniques, informatiques, appareils photo",74,2134040
3327,2019,18,"Articles d'enfants, de puériculture",11,2134040
3328,2019,18,"Articles de sport, loisirs, camping",12,2134040
3329,2019,18,Articles médicaux,5,2134040
3330,2019,18,"Bagagerie: sacs, valises, cartables",134,2134040
3331,2019,18,"Bijoux, montres",10,2134040
3332,2019,18,"Clés, porte-clés, badge magnétique",23,2134040
3333,2019,18,Divers,19,2134040
3334,2019,18,Instruments de musique,1,2134040
3335,2019,18,"Livres, articles de papéterie",24,2134040
3336,2019,18,Optique,25,2134040
3337,2019,18,Parapluies,29,2134040
3338,2019,18,Pièces d'identités et papiers personnels,32,2134040
3339,2019,18,"Porte-monnaie / portefeuille, argent, titres",36,2134040
3340,2019,18,"Vélos, trottinettes, accessoires 2 roues",9,2134040
3341,2019,18,"Vêtements, chaussures",166,2134040
3342,2019,19,"Appareils électroniques, informatiques, appareils photo",96,1200761
3343,2019,19,"Articles d'enfants, de puériculture",4,1200761
3344,2019,19,"Articles de sport, loisirs, camping",12,1200761
3345,2019,19,Articles médicaux,3,1200761
3346,2019,19,"Bagagerie: sacs, valises, cartables",105,1200761
3347,2019,19,"Bijoux, montres",2,1200761
3348,2019,19,"Clés, porte-clés, badge magnétique",9,1200761
3349,2019,19,Divers,8,1200761
3350,2019,19,Instruments de musique,1,1200761
3351,2019,19,"Livres, articles de papéterie",4,1200761
3352,2019,19,Optique,49,1200761
3353,2019,19,Parapluies,6,1200761
3354,2019,19,Pièces d'identités et papiers personnels,4,1200761
3355,2019,19,"Porte-monnaie / portefeuille, argent, titres",32,1200761
3356,2019,19,"Vélos, trottinettes, accessoires 2 roues",3,1200761
3357,2019,19,"Vêtements, chaussures",84,1200761
3358,2019,21,"Appareils électroniques, informatiques, appareils photo",144,9472564
3359,2019,21,"Articles d'enfants, de puériculture",7,9472564
3360,2019,21,"Articles de sport, loisirs, camping",7,9472564
3361,2019,21,Articles médicaux,7,9472564
3362,2019,21,"Bagagerie: sacs, valises, cartables",329,9472564
3363,2019,21,"Bijoux, montres",9,9472564
3364,2019,21,"Clés, porte-clés, badge magnétique",62,9472564
3365,2019,21,Divers,14,9472564
3366,2019,21,Instruments de musique,4,9472564
3367,2019,21,"Livres, articles de papéterie",13,9472564
3368,2019,21,Optique,78,9472564
3369,2019,21,Parapluies,2,9472564
3370,2019,21,Pièces d'identités et papiers personnels,9,9472564
3371,2019,21,"Porte-monnaie / portefeuille, argent, titres",98,9472564
3372,2019,21,"Vélos, trottinettes, accessoires 2 roues",20,9472564
3373,2019,21,"Vêtements, chaussures",68,9472564
3374,2019,22,"Appareils électroniques, informatiques, appareils photo",40,3253268
3375,2019,22,"Articles d'enfants, de puériculture",1,3253268
3376,2019,22,"Articles de sport, loisirs, camping",2,3253268
3377,2019,22,"Bagagerie: sacs, valises, cartables",29,3253268
3378,2019,22,"Clés, porte-clés, badge magnétique",2,3253268
3379,2019,22,Divers,1,3253268
3380,2019,22,Optique,16,3253268
3381,2019,22,Pièces d'identités et papiers personnels,2,3253268
3382,2019,22,"Porte-monnaie / portefeuille, argent, titres",3,3253268
3383,2019,22,"Vélos, trottinettes, accessoires 2 roues",3,3253268
3384,2019,22,"Vêtements, chaussures",19,3253268
3385,2019,24,"Appareils électroniques, informatiques, appareils photo",28,1998531
3386,2019,24,"Articles de sport, loisirs, camping",3,1998531
3387,2019,24,Articles médicaux,1,1998531
3388,2019,24,"Bagagerie: sacs, valises, cartables",74,1998531
3389,2019,24,"Bijoux, montres",1,1998531
3390,2019,24,"Clés, porte-clés, badge magnétique",7,1998531
3391,2019,24,Divers,4,1998531
3392,2019,24,Optique,19,1998531
3393,2019,24,Parapluies,9,1998531
3394,2019,24,Pièces d'identités et papiers personnels,21,1998531
3395,2019,24,"Porte-monnaie / portefeuille, argent, titres",16,1998531
3396,2019,24,"Vélos, trottinettes, accessoires 2 roues",3,1998531
3397,2019,24,"Vêtements, chaussures",34,1998531
3398,2019,25,"Appareils électroniques, informatiques, appareils photo",30,5031830
3399,2019,25,"Articles de sport, loisirs, camping",3,5031830
3400,2019,25,"Bagagerie: sacs, valises, cartables",76,5031830
3401,2019,25,Instruments de musique,3,5031830
3402,2019,25,Optique,21,5031830
3403,2019,25,"Porte-monnaie / portefeuille, argent, titres",10,5031830
3404,2019,25,"Vélos, trottinettes, accessoires 2 roues",3,5031830
3405,2019,25,"Vêtements, chaussures",21,5031830
3406,2019,26,"Appareils électroniques, informatiques, appareils photo",91,7721739
3407,2019,26,"Articles d'enfants, de puériculture",1,7721739
3408,2019,26,"Articles de sport, loisirs, camping",8,7721739
3409,2019,26,Articles médicaux,3,7721739
3410,2019,26,"Bagagerie: sacs, valises, cartables",220,7721739
3411,2019,26,"Bijoux, montres",4,7721739
3412,2019,26,"Clés, porte-clés, badge magnétique",11,7721739
3413,2019,26,Divers,11,7721739
3414,2019,26,"Livres, articles de papéterie",2,7721739
3415,2019,26,Optique,17,7721739
3416,2019,26,Pièces d'identités et papiers personnels,16,7721739
3417,2019,26,"Porte-monnaie / portefeuille, argent, titres",57,7721739
3418,2019,26,"Vélos, trottinettes, accessoires 2 roues",25,7721739
3419,2019,26,"Vêtements, chaussures",14,7721739
3420,2019,27,"Appareils électroniques, informatiques, appareils photo",8,5741840
3421,2019,27,"Articles de sport, loisirs, camping",2,5741840
3422,2019,27,"Bagagerie: sacs, valises, cartables",12,5741840
3423,2019,27,"Bijoux, montres",1,5741840
3424,2019,27,"Clés, porte-clés, badge magnétique",2,5741840
3425,2019,27,Divers,2,5741840
3426,2019,27,Optique,1,5741840
3427,2019,27,Pièces d'identités et papiers personnels,1,5741840
3428,2019,27,"Porte-monnaie / portefeuille, argent, titres",2,5741840
3429,2019,27,"Vélos, trottinettes, accessoires 2 roues",2,5741840
3430,2019,28,"Appareils électroniques, informatiques, appareils photo",50,9604577
3431,2019,28,"Bagagerie: sacs, valises, cartables",33,9604577
3432,2019,28,"Bijoux, montres",2,9604577
3433,2019,28,"Clés, porte-clés, badge magnétique",4,9604577
3434,2019,28,Divers,3,9604577
3435,2019,28,Optique,7,9604577
3436,2019,28,Pièces d'identités et papiers personnels,3,9604577
3437,2019,28,"Porte-monnaie / portefeuille, argent, titres",24,9604577
3438,2019,28,"Vélos, trottinettes, accessoires 2 roues",7,9604577
3439,2019,28,"Vêtements, chaussures",1,9604577
3440,2019,29,"Appareils électroniques, informatiques, appareils photo",420,5157473
3441,2019,29,"Articles d'enfants, de puériculture",27,5157473
3442,2019,29,"Articles de sport, loisirs, camping",72,5157473
3443,2019,29,Articles médicaux,9,5157473
3444,2019,29,"Bagagerie: sacs, valises, cartables",674,5157473
3445,2019,29,"Bijoux, montres",17,5157473
3446,2019,29,"Clés, porte-clés, badge magnétique",72,5157473
3447,2019,29,Divers,109,5157473
3448,2019,29,Instruments de musique,4,5157473
3449,2019,29,"Livres, articles de papéterie",82,5157473
3450,2019,29,Optique,247,5157473
3451,2019,29,Parapluies,37,5157473
3452,2019,29,Pièces d'identités et papiers personnels,43,5157473
3453,2019,29,"Porte-monnaie / portefeuille, argent, titres",120,5157473
3454,2019,29,"Vélos, trottinettes, accessoires 2 roues",51,5157473
3455,2019,29,"Vêtements, chaussures",900,5157473
3456,2019,30,"Appareils électroniques, informatiques, appareils photo",62,4573584
3457,2019,30,"Articles d'enfants, de puériculture",4,4573584
3458,2019,30,"Articles de sport, loisirs, camping",2,4573584
3459,2019,30,"Bagagerie: sacs, valises, cartables",121,4573584
3460,2019,30,"Bijoux, montres",1,4573584
3461,2019,30,"Clés, porte-clés, badge magnétique",2,4573584
3462,2019,30,Divers,3,4573584
3463,2019,30,Instruments de musique,2,4573584
3464,2019,30,Optique,2,4573584
3465,2019,30,Pièces d'identités et papiers personnels,17,4573584
3466,2019,30,"Porte-monnaie / portefeuille, argent, titres",48,4573584
3467,2019,30,"Vélos, trottinettes, accessoires 2 roues",5,4573584
3468,2019,30,"Vêtements, chaussures",2,4573584
3469,2019,31,"Appareils électroniques, informatiques, appareils photo",281,16108782
3470,2019,31,"Articles d'enfants, de puériculture",21,16108782
3471,2019,31,"Articles de sport, loisirs, camping",36,16108782
3472,2019,31,Articles médicaux,9,16108782
3473,2019,31,"Bagagerie: sacs, valises, cartables",629,16108782
3474,2019,31,"Bijoux, montres",16,16108782
3475,2019,31,"Clés, porte-clés, badge magnétique",79,16108782
3476,2019,31,Divers,60,16108782
3477,2019,31,Instruments de musique,9,16108782
3478,2019,31,"Livres, articles de papéterie",36,16108782
3479,2019,31,Optique,99,16108782
3480,2019,31,Pièces d'identités et papiers personnels,154,16108782
3481,2019,31,"Porte-monnaie / portefeuille, argent, titres",260,16108782
3482,2019,31,"Vélos, trottinettes, accessoires 2 roues",15,16108782
3483,2019,31,"Vêtements, chaussures",185,16108782
3484,2019,33,"Appareils électroniques, informatiques, appareils photo",554,30367820
3485,2019,33,"Articles d'enfants, de puériculture",60,30367820
3486,2019,33,"Articles de sport, loisirs, camping",39,30367820
3487,2019,33,Articles médicaux,18,30367820
3488,2019,33,"Bagagerie: sacs, valises, cartables",1324,30367820
3489,2019,33,"Bijoux, montres",51,30367820
3490,2019,33,"Clés, porte-clés, badge magnétique",149,30367820
3491,2019,33,Divers,71,30367820
3492,2019,33,Instruments de musique,10,30367820
3493,2019,33,"Livres, articles de papéterie",81,30367820
3494,2019,33,Optique,265,30367820
3495,2019,33,Parapluies,39,30367820
3496,2019,33,Pièces d'identités et papiers personnels,528,30367820
3497,2019,33,"Porte-monnaie / portefeuille, argent, titres",531,30367820
3498,2019,33,"Vélos, trottinettes, accessoires 2 roues",61,30367820
3499,2019,33,"Vêtements, chaussures",499,30367820
3500,2019,34,"Appareils électroniques, informatiques, appareils photo",262,11009289
3501,2019,34,"Articles d'enfants, de puériculture",16,11009289
3502,2019,34,"Articles de sport, loisirs, camping",15,11009289
3503,2019,34,Articles médicaux,6,11009289
3504,2019,34,"Bagagerie: sacs, valises, cartables",724,11009289
3505,2019,34,"Bijoux, montres",10,11009289
3506,2019,34,"Clés, porte-clés, badge magnétique",72,11009289
3507,2019,34,Divers,33,11009289
3508,2019,34,Instruments de musique,4,11009289
3509,2019,34,"Livres, articles de papéterie",12,11009289
3510,2019,34,Optique,89,11009289
3511,2019,34,Parapluies,2,11009289
3512,2019,34,Pièces d'identités et papiers personnels,119,11009289
3513,2019,34,"Porte-monnaie / portefeuille, argent, titres",203,11009289
3514,2019,34,"Vélos, trottinettes, accessoires 2 roues",20,11009289
3515,2019,34,"Vêtements, chaussures",376,11009289
3516,2019,35,"Appareils électroniques, informatiques, appareils photo",499,18777307
3517,2019,35,"Articles d'enfants, de puériculture",57,18777307
3518,2019,35,"Articles de sport, loisirs, camping",89,18777307
3519,2019,35,Articles médicaux,16,18777307
3520,2019,35,"Bagagerie: sacs, valises, cartables",935,18777307
3521,2019,35,"Bijoux, montres",39,18777307
3522,2019,35,"Clés, porte-clés, badge magnétique",102,18777307
3523,2019,35,Divers,107,18777307
3524,2019,35,Instruments de musique,5,18777307
3525,2019,35,"Livres, articles de papéterie",137,18777307
3526,2019,35,Optique,210,18777307
3527,2019,35,Parapluies,87,18777307
3528,2019,35,Pièces d'identités et papiers personnels,125,18777307
3529,2019,35,"Porte-monnaie / portefeuille, argent, titres",333,18777307
3530,2019,35,"Vélos, trottinettes, accessoires 2 roues",56,18777307
3531,2019,35,"Vêtements, chaussures",950,18777307
3532,2019,36,"Appareils électroniques, informatiques, appareils photo",10,1235971
3533,2019,36,"Articles d'enfants, de puériculture",1,1235971
3534,2019,36,"Bagagerie: sacs, valises, cartables",17,1235971
3535,2019,36,"Clés, porte-clés, badge magnétique",2,1235971
3536,2019,36,Optique,4,1235971
3537,2019,36,Parapluies,1,1235971
3538,2019,36,Pièces d'identités et papiers personnels,3,1235971
3539,2019,36,"Porte-monnaie / portefeuille, argent, titres",5,1235971
3540,2019,36,"Vélos, trottinettes, accessoires 2 roues",3,1235971
3541,2019,36,"Vêtements, chaussures",1,1235971
3542,2019,37,"Appareils électroniques, informatiques, appareils photo",209,11319152
3543,2019,37,"Articles d'enfants, de puériculture",16,11319152
3544,2019,37,"Articles de sport, loisirs, camping",18,11319152
3545,2019,37,Articles médicaux,10,11319152
3546,2019,37,"Bagagerie: sacs, valises, cartables",388,11319152
3547,2019,37,"Bijoux, montres",17,11319152
3548,2019,37,"Clés, porte-clés, badge magnétique",78,11319152
3549,2019,37,Divers,52,11319152
3550,2019,37,"Livres, articles de papéterie",7,11319152
3551,2019,37,Optique,105,11319152
3552,2019,37,Parapluies,4,11319152
3553,2019,37,Pièces d'identités et papiers personnels,18,11319152
3554,2019,37,"Porte-monnaie / portefeuille, argent, titres",125,11319152
3555,2019,37,"Vélos, trottinettes, accessoires 2 roues",35,11319152
3556,2019,37,"Vêtements, chaussures",254,11319152
3557,2019,38,"Appareils électroniques, informatiques, appareils photo",263,23165371
3558,2019,38,"Articles d'enfants, de puériculture",6,23165371
3559,2019,38,"Articles de sport, loisirs, camping",21,23165371
3560,2019,38,Articles médicaux,10,23165371
3561,2019,38,"Bagagerie: sacs, valises, cartables",385,23165371
3562,2019,38,"Bijoux, montres",2,23165371
3563,2019,38,"Clés, porte-clés, badge magnétique",59,23165371
3564,2019,38,Divers,33,23165371
3565,2019,38,Instruments de musique,4,23165371
3566,2019,38,"Livres, articles de papéterie",14,23165371
3567,2019,38,Optique,72,23165371
3568,2019,38,Parapluies,3,23165371
3569,2019,38,Pièces d'identités et papiers personnels,31,23165371
3570,2019,38,"Porte-monnaie / portefeuille, argent, titres",158,23165371
3571,2019,38,"Vélos, trottinettes, accessoires 2 roues",22,23165371
3572,2019,38,"Vêtements, chaussures",132,23165371
3573,2019,40,"Appareils électroniques, informatiques, appareils photo",25,2016735
3574,2019,40,"Articles d'enfants, de puériculture",5,2016735
3575,2019,40,"Articles de sport, loisirs, camping",1,2016735
3576,2019,40,Articles médicaux,1,2016735
3577,2019,40,"Bagagerie: sacs, valises, cartables",25,2016735
3578,2019,40,"Bijoux, montres",1,2016735
3579,2019,40,"Clés, porte-clés, badge magnétique",8,2016735
3580,2019,40,Divers,4,2016735
3581,2019,40,"Livres, articles de papéterie",5,2016735
3582,2019,40,Optique,7,2016735
3583,2019,40,Pièces d'identités et papiers personnels,10,2016735
3584,2019,40,"Porte-monnaie / portefeuille, argent, titres",14,2016735
3585,2019,40,"Vélos, trottinettes, accessoires 2 roues",6,2016735
3586,2019,40,"Vêtements, chaussures",21,2016735
3587,2019,41,"Appareils électroniques, informatiques, appareils photo",3,3509439
3588,2019,41,"Articles de sport, loisirs, camping",1,3509439
3589,2019,41,"Bagagerie: sacs, valises, cartables",15,3509439
3590,2019,41,"Bijoux, montres",1,3509439
3591,2019,41,"Clés, porte-clés, badge magnétique",3,3509439
3592,2019,41,Divers,2,3509439
3593,2019,41,Optique,3,3509439
3594,2019,41,Parapluies,1,3509439
3595,2019,41,Pièces d'identités et papiers personnels,3,3509439
3596,2019,41,"Porte-monnaie / portefeuille, argent, titres",9,3509439
3597,2019,41,"Vélos, trottinettes, accessoires 2 roues",1,3509439
3598,2019,41,"Vêtements, chaussures",2,3509439
3599,2019,42,"Appareils électroniques, informatiques, appareils photo",87,7838871
3600,2019,42,"Articles d'enfants, de puériculture",2,7838871
3601,2019,42,"Articles de sport, loisirs, camping",5,7838871
3602,2019,42,Articles médicaux,1,7838871
3603,2019,42,"Bagagerie: sacs, valises, cartables",216,7838871
3604,2019,42,"Bijoux, montres",2,7838871
3605,2019,42,"Clés, porte-clés, badge magnétique",16,7838871
3606,2019,42,Divers,5,7838871
3607,2019,42,"Livres, articles de papéterie",5,7838871
3608,2019,42,Optique,25,7838871
3609,2019,42,Parapluies,1,7838871
3610,2019,42,Pièces d'identités et papiers personnels,17,7838871
3611,2019,42,"Porte-monnaie / portefeuille, argent, titres",52,7838871
3612,2019,42,"Vélos, trottinettes, accessoires 2 roues",16,7838871
3613,2019,42,"Vêtements, chaussures",29,7838871
3614,2019,44,"Appareils électroniques, informatiques, appareils photo",523,20640742
3615,2019,44,"Articles d'enfants, de puériculture",37,20640742
3616,2019,44,"Articles de sport, loisirs, camping",61,20640742
3617,2019,44,Articles médicaux,13,20640742
3618,2019,44,"Bagagerie: sacs, valises, cartables",1223,20640742
3619,2019,44,"Bijoux, montres",29,20640742
3620,2019,44,"Clés, porte-clés, badge magnétique",151,20640742
3621,2019,44,Divers,41,20640742
3622,2019,44,Instruments de musique,9,20640742
3623,2019,44,"Livres, articles de papéterie",75,20640742
3624,2019,44,Optique,291,20640742
3625,2019,44,Parapluies,55,20640742
3626,2019,44,Pièces d'identités et papiers personnels,75,20640742
3627,2019,44,"Porte-monnaie / portefeuille, argent, titres",235,20640742
3628,2019,44,"Vélos, trottinettes, accessoires 2 roues",107,20640742
3629,2019,44,"Vêtements, chaussures",674,20640742
3630,2019,45,"Appareils électroniques, informatiques, appareils photo",133,8557689
3631,2019,45,"Articles d'enfants, de puériculture",15,8557689
3632,2019,45,"Articles de sport, loisirs, camping",9,8557689
3633,2019,45,Articles médicaux,3,8557689
3634,2019,45,"Bagagerie: sacs, valises, cartables",250,8557689
3635,2019,45,"Bijoux, montres",12,8557689
3636,2019,45,"Clés, porte-clés, badge magnétique",73,8557689
3637,2019,45,Divers,33,8557689
3638,2019,45,Instruments de musique,4,8557689
3639,2019,45,"Livres, articles de papéterie",45,8557689
3640,2019,45,Optique,63,8557689
3641,2019,45,Parapluies,23,8557689
3642,2019,45,Pièces d'identités et papiers personnels,186,8557689
3643,2019,45,"Porte-monnaie / portefeuille, argent, titres",121,8557689
3644,2019,45,"Vélos, trottinettes, accessoires 2 roues",24,8557689
3645,2019,45,"Vêtements, chaussures",155,8557689
3646,2019,47,"Appareils électroniques, informatiques, appareils photo",44,2071341
3647,2019,47,"Articles d'enfants, de puériculture",2,2071341
3648,2019,47,"Articles de sport, loisirs, camping",2,2071341
3649,2019,47,Articles médicaux,3,2071341
3650,2019,47,"Bagagerie: sacs, valises, cartables",80,2071341
3651,2019,47,"Bijoux, montres",3,2071341
3652,2019,47,"Clés, porte-clés, badge magnétique",11,2071341
3653,2019,47,Divers,3,2071341
3654,2019,47,Instruments de musique,1,2071341
3655,2019,47,"Livres, articles de papéterie",3,2071341
3656,2019,47,Optique,11,2071341
3657,2019,47,Pièces d'identités et papiers personnels,43,2071341
3658,2019,47,"Porte-monnaie / portefeuille, argent, titres",31,2071341
3659,2019,47,"Vélos, trottinettes, accessoires 2 roues",11,2071341
3660,2019,47,"Vêtements, chaussures",39,2071341
3661,2019,49,"Appareils électroniques, informatiques, appareils photo",73,8212452
3662,2019,49,"Articles d'enfants, de puériculture",10,8212452
3663,2019,49,"Articles de sport, loisirs, camping",3,8212452
3664,2019,49,Articles médicaux,2,8212452
3665,2019,49,"Bagagerie: sacs, valises, cartables",160,8212452
3666,2019,49,"Bijoux, montres",7,8212452
3667,2019,49,"Clés, porte-clés, badge magnétique",30,8212452
3668,2019,49,Divers,6,8212452
3669,2019,49,"Livres, articles de papéterie",8,8212452
3670,2019,49,Optique,26,8212452
3671,2019,49,Pièces d'identités et papiers personnels,9,8212452
3672,2019,49,"Porte-monnaie / portefeuille, argent, titres",49,8212452
